username,text,likes,timestamp,tweet_hashtags/0,sentiment
@DidsburyPride22,local dj kijeal bringing tunes rainbow walk saturday also playing 1pm guest dj slot youre joining rainbow walk midday assemble back car park didsbury pub highway pls 1130am m20 2sg pride,4,2023-08-31 08:04:00+00:00,#pride,neutral
@Rom_TAlan,pyramids show worlds growing millionaire population whose numbers doubled decade visualcapitalistcomvisuali via visualcap thursdaythoughts pride resistance kindnessmatters motivation,1,2023-08-31 08:01:00+00:00,#ThursdayThoughts,positive
@Rom_TAlan,thursdaythoughts pride resistance kindnessmatters motivation,0,2023-08-31 07:58:00+00:00,#ThursdayThoughts,neutral
@Rom_TAlan,hollywood strikes cost us economy 5 billionplus amid lost wages film delays aolcomfinancehollywoodst thursdaythoughts pride resistance kindnessmatters motivation,1,2023-08-31 07:57:00+00:00,#ThursdayThoughts,neutral
@Rom_TAlan,put american public first senators put forward new bipartisan law ban members congress executive officials including president trading stocks aolcomfinanceputamerican thursdaythoughts pride resistance kindnessmatters motivation,1,2023-08-31 07:55:00+00:00,#ThursdayThoughts,positive
@3wkenya,hate family value let us embrace empathy understanding respect foundations upon build strong harmonious connections african love lgbtq pride 3wkenya,1,2023-08-31 07:52:00+00:00,#African,positive
@Rom_TAlan,tv anchor secret phone conversations armour founder kevin plank aolcomfinancetvanchorha thursdaythoughts pride resistance kindnessmatters motivation,1,2023-08-31 07:51:00+00:00,#ThursdayThoughts,negative
@calmecam,bit since pride weekend nations capital mr grizzly guests got together pubcast episode politics casual pub chat vidpuffyanuslivengg8hltfce,0,2023-08-31 07:51:00+00:00,#Pride,negative
@ErikBaum1,good job western wokesters showed iraqi homophobes flying pride flag eu canadian british compounds pride day mean got pissed want make punishable death felt good fly flag pride2023 pride lgbtiq,1,2023-08-31 07:46:00+00:00,#Pride2023,positive
@Rom_TAlan,robertt94741453 read song rob thought would find interesting thursdaythoughts pride resistance kindnessmatters motivation,1,2023-08-31 07:43:00+00:00,#ThursdayThoughts,positive
@careeracceler,sign free 11 lgbt inclusive career mentoring leading companies l8ritm4yf lgbt pride pride2023 lgbtq,0,2023-08-31 07:41:00+00:00,#lgbt,positive
@SmileComsNG,stepping pride tried hard relax taken care smile relax endofthemonth pride goals selfcare,9,2023-08-31 07:28:00+00:00,#Relax,positive
@houseoftours,happy independence day malaysia celebrating nations unity progress freedom pride houseoftours independenceday malaysia malaysiaindependenceday pride,0,2023-08-31 07:16:00+00:00,#houseoftours,positive
@ThePhoenix1992,ego cant let go keeps letting everyone know far still go let go pride sin hide decide ok see cry better next guy inevitably one day die vssdaily prompt,14,2023-08-31 07:14:00+00:00,#pride,positive
@Rom_TAlan,america recognized canada country hate discrimination homophobia thankfulthursday pride resistance kindnessmatters motivation,3,2023-08-31 07:12:00+00:00,#ThankfulThursday,negative
@teacupcrafts01,earlybiz take look new pride earrings custom orders available please allow time creation postage mhhsbd,6,2023-08-31 07:09:00+00:00,#EarlyBiz,positive
@Rom_TAlan,capitol rioter bragged took white house charged lying fbi aolcomnewscapitolrioter thankfulthursday pride resistance kindnessmatters motivation,1,2023-08-31 07:03:00+00:00,#ThankfulThursday,neutral
@Rom_TAlan,trump inflated net worth 22 billion new york ag says filing aolcomnewstrumpinflated thankfulthursday pride resistance kindnessmatters motivation,0,2023-08-31 07:01:00+00:00,#ThankfulThursday,positive
@Swindonwiltspri,pewsey pride taking place saturday 2pm music stalls whole host fun pop along support local prides pewseypride pride pewsey,2,2023-08-31 07:00:00+00:00,#pewseypride,positive
@Rom_TAlan,national eat outside day august 31 nationaldaycalendarcomnati thankfulthursday pride resistance kindnessmatters motivation,0,2023-08-31 06:57:00+00:00,#ThankfulThursday,neutral
@lmtd1,heardle pride 92 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-31 06:33:00+00:00,#Heardle,neutral
@Rom_TAlan,beyond wrong offensive creepy thankfulthursday pride resistance kindnessmatters motivation,0,2023-08-31 06:26:00+00:00,#ThankfulThursday,negative
@Rom_TAlan,trump asks dismiss suit ag says inflated worth 22 billion nytimescom20230830nyreg thankfulthursday pride resistance kindnessmatters motivation,1,2023-08-31 06:20:00+00:00,#ThankfulThursday,positive
@Rom_TAlan,every one thankfulthursday pride resistance kindnessmatters motivation,1,2023-08-31 05:41:00+00:00,#ThankfulThursday,neutral
@Rom_TAlan,great thankfulthursday andy thankfulthursday pride resistance kindnessmatters motivation,5,2023-08-31 05:39:00+00:00,#ThankfulThursday,positive
@1776libertyfree,please dont tell someone love much turn around stabbed back ungodly god please pride selfrighteousness godisnotplease,0,2023-08-31 05:24:00+00:00,#pride,positive
@ah_bhti1,proud adv shamyla rana president pmln youthmediateam punjab advocate shamylaroy ranas remarkable leadership president pmlnorg youthmediapmln punjab source pride inspiration dedication commitment advancing ideals party empowering youth truly commendable maryamnsharif aftabkhanniazi0,33,2023-08-31 05:22:00+00:00,#PMLN,positive
@Lap_surgeon,salute sir inspiration us pride nation entire medical fraternity many congratulations sir medtwitter ramonmegsaysayaward medx,81,2023-08-31 04:36:00+00:00,#inspiration,positive
@maddiemae1002,heardle pride 92 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-31 04:04:00+00:00,#Heardle,neutral
@CrossCultureCon,interested learning travel pets looking way show pride unleashing innertraveler crosscultureconnections event register today free immersivetravelsummit visit crosscultureconnectionscom today,0,2023-08-31 04:09:00+00:00,#Interested,positive
@angelandspot,rainbow stripes gay pride design house flag banner flag gay pride rainbow houseflag zazzlecomrainbowstripesg,0,2023-08-31 04:30:00+00:00,#banner,positive
@BrentonZinck,mindfulness moment stop take moment nothing need moment breathe feel better carry happy pride brentonzinckcom beyourself youreok allgood ottawa,0,2023-08-31 04:00:00+00:00,#Mindfulness,positive
@thunderdle,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz bandle heardle pride today bandlegame,0,2023-08-31 04:00:00+00:00,#Heardle,neutral
@UCalgarySGSC,pride week calgary check first pride miniseries instagram ucalgarysgsc thanks edi representative overholser13 getting together sgsc ucalgary calgary pride,4,2023-08-31 03:13:00+00:00,#SGSC,positive
@TrueEager,bit since pride weekend nations capital mr grizzly guests got together pubcast episode politics casual pub chat vidpuffyanuslivengg8hltfce,0,2023-08-31 02:50:00+00:00,#Pride,negative
@augiesportsmed,dani speak language allyat safespace pride,0,2023-08-31 02:26:00+00:00,#AllyAT,neutral
@uinterview,straight california shop owner laura ann carleton killed refusing take lgbtq pride flag lauraanncarleton californianews pride read full story tinyurlcommtmv3pup,0,2023-08-31 02:40:00+00:00,#LauraAnnCarleton,positive
@LindyYarrow,thank lgbtq pride ontario transrightsarehumanrights,0,2023-08-31 02:04:00+00:00,#LGBTQ,neutral
@rbtekk,heardle pride 91 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-31 02:05:00+00:00,#Heardle,neutral
@PinkSheepNews,trans women arrested forced confess india pride wontbeerased stopthehate equalityact lovewins transisbeautiful translivesmatter defythename transjoy thepinknewscom20230829i,0,2023-08-31 02:19:00+00:00,#Pride,negative
@ErnestKohl,youtube video linkrbgya5cen 1hit top50 newvideoalert newrelease pop edm hinrg dancemusic dance radio club mainstreamclub progressive anthem circuit nudisco eurodance italo musicaltheatre gay gaymusic gayanthem lgbtq pride pride2023 billboard billboarddance applemusic youtubemusic youtube spotify,2,2023-08-31 02:02:00+00:00,#1Hit,positive
@roomsixlv,livestreaming tonight 8 pm pst 2 brains 1 bottle join sean josh scream abyss try figure life 1 drink time 2brains1bottle podcast pride relationships comedy 2b1b dubiousadvice weirdnews dadjokes,0,2023-08-31 02:00:00+00:00,#2Brains1Bottle,neutral
@Shramannnn,one moment pride two india,0,2023-08-31 01:34:00+00:00,#pride,positive
@DrakiErik,last sticker post today holographic stickers printed paper printer hates didnt end whole lot butterfly pride prideflag stickers lgbtqia queer,0,2023-08-31 01:32:00+00:00,#butterfly,positive
@ErnestKohl,youtuberbgyck02q 1hit top50 newrelease pop edm dancemusic dance radio club mainstreamclub hinrg progressive circuit anthem nudisco eurodance house remix lgbtq gay gayanthem pride mtrtweets broadwayworld idjpool billboard billboarddance applemusic youtubemusic youtube spotify,3,2023-08-31 01:25:00+00:00,#1Hit,positive
@DrakiErik,butterflies different flag colors help im running things say pride prideflag butterfly stickers merch lgbtqia queer,0,2023-08-31 01:25:00+00:00,#pride,positive
@yarnanian1,pride retailseafoodsuccess freewhitepaper source pinterestcompinproductsi,0,2023-08-31 01:21:00+00:00,#Pride,neutral
@Alexander_Shaq,tight race first place biggest stage world brazen pride line refused start primordial downfall keyhole victory invitation took family win bravewrite vsshorror 366ff vssdaily vss365,4,2023-08-31 01:18:00+00:00,#tight,positive
@DrakiErik,pride stickers ones butterfly form lot work especially since cutting stickers hand still love stickers butterfly pride prideflag queer lgbt,0,2023-08-31 01:17:00+00:00,#stickers,positive
@meffystopheles,asexual aromantic agender bitch youre nothing thats exactly baal likes flying radar preferred method travel stay tuned information interneternal originalcharacter neko gothic pride aesthetic anime,2,2023-08-31 01:12:00+00:00,#InternEternal,positive
@HaveBlue77,probably retired forced wear pride jersey wokenhl,1,2023-08-31 01:06:00+00:00,#pride,negative
@kitts_art,trans pony twins myart digitalart mlpocs mlp mylittlepony mlpart mlpfim ponyart brony pride transgender transpride ftm mtf transmale transwoman transmasculine transfeminine prideocs prideart fyp artistontwitter ponyocs pegasus earthpony kittsart,6,2023-08-31 01:01:00+00:00,#myart,neutral
@DrakiErik,unicorn pride flag stickers im sure progress one really reads guess least colorful stickers unicorn fantasy pride prideflag,0,2023-08-31 00:52:00+00:00,#stickers,positive
@Alexander_Shaq,lips tight anger trying understand went wrong relationship started great stage conflict grew bigger never accepting let go pride let things go learn grow move vss365 rise365 haiku poetry vssdaily,3,2023-08-31 00:49:00+00:00,#tight,negative
@gwennwrenn,blindknitting pride took 20 tries get one good hat one said easy orlando pride go go go sept 21 la,1,2023-08-31 00:44:00+00:00,#blindknitting,positive
@DrakiErik,pride flag stickers shape unicorn think one two designs could tweaked tbh severe time constraint making theyre kofi sh0p unicorn fantasy pride prideflag stickers,0,2023-08-31 00:42:00+00:00,#unicorn,positive
@angelandspot,rainbow stripes gay pride design smartphone case pride gay pride lgbtq rainbow zazzlecomrainbowstripesg,0,2023-08-31 00:30:00+00:00,#pride,positive
@HaveBlue77,rainbow skittles show much pride requirement wokenhl,0,2023-08-31 00:25:00+00:00,#pride,positive
@JoeTseGy,neverever tdf heros pride,2,2023-08-31 00:12:00+00:00,#NeverEver,neutral
@everythinglov18,hadnt much almoral school spirit coach taylor arrived tremendous pride community taylors football program almoral activities sports band drama everything selling point district vssdaily,2,2023-08-31 00:08:00+00:00,#pride,positive
@DrakiErik,series theythem pronoun pins kind random colors since didnt know people would want pronouns pronounpins pride alligator opossum dragon,1,2023-08-31 00:06:00+00:00,#pronouns,positive
@vssdaily,prompts week selected pritikashah vssdaily prompt august 31 2023 pride,14,2023-08-31 00:00:00+00:00,#vssdaily,neutral
@ONELONEDOLPHIN,brokenthinking socially unacceptable behavior gotojail pride,0,2023-08-30 23:57:00+00:00,#brokenthinking,positive
@HonestlyRadio,humble mighty power god right time lift honor 1 peter 56 nlt free resources linktreehonestlyradio behumble humble humility bible bibleverse pride proud god jesus christ faith serve embrace wednesday,0,2023-08-30 23:55:00+00:00,#BeHumble,positive
@ONELONEDOLPHIN,shitton head counseling fix seriously broken thinking pride,0,2023-08-30 23:55:00+00:00,#PRIDE,negative
@mhbernardo14,first oped published taipeitimes lgbt credentials diplomacy taipeitimescomnewseditori lgbt lgbtqia gayrights taiwan pride diplomacy,0,2023-08-30 23:54:00+00:00,#oped,positive
@DrakiErik,series sheher pronoun pins experimenting fancier colors ones like turned pronounpins pins pronouns pride,1,2023-08-30 23:52:00+00:00,#pronounpins,neutral
@AsmPacheco,weekend team pacheco pleasure attending downey pride congressman robert garcia honored advocacy lgbtq community champion movement congratulations downey pride hosting amazing event downey pride ad64,1,2023-08-30 23:49:00+00:00,#Downey,positive
@DrakiErik,series pride flag pins made theyre sh0p really like way came prideflag pride pins,1,2023-08-30 23:41:00+00:00,#prideflag,positive
@TheCenteredMind,one protect selfrespect pride,1,2023-08-30 23:39:00+00:00,#Pride,positive
@DrakiErik,group mixed pronoun pins mostly hethey one shethey one theyit pronounpins pins pride,3,2023-08-30 23:32:00+00:00,#pronounpins,positive
@Mattimage3D,matt steff hair trans 2 months hairtransplant bosley trans surgery transition transplant nonbinary pride lgbtq tiktokcomtzt8yxmaks,0,2023-08-30 23:28:00+00:00,#hairtransplant,neutral
@MattOstromVr,matt steff hair trans 2 months hairtransplant bosley trans surgery transition transplant nonbinary pride lgbtq tiktokcomtzt8y9ofln,1,2023-08-30 23:27:00+00:00,#hairtransplant,neutral
